Crank Angle	PCYL1	
deg	bar	
-7	6.1058	
-6	6.2138	
-5	6.2918	
-4	6.3818	
-3	6.4658	
-2	6.5618	
-1	6.6518	
0	6.7538	
1	6.8618	
2	6.9518	
3	7.0658	
4	7.1918	
5	7.3298	
6	7.4738	
7	7.6478	
8	7.8038	
9	7.9658	
10	8.1338	
11	8.3138	
12	8.4638	
13	8.6198	
14	8.7578	
15	8.8838	
16	9.0038	
17	9.1058	
18	9.2198	
19	9.2858	
20	9.3338	
21	9.3398	
22	9.3158	
23	9.2738	
24	9.1958	
25	9.0938	
26	8.9978	
27	8.8658	
28	8.7218	
29	8.5658	
30	8.4158	
31	8.2418	
32	8.0558	
33	7.8578	
34	7.6778	
35	7.4858	
36	7.2758	
37	7.0838	
38	6.8918	
39	6.6818	
40	6.4898	
41	6.2978	
42	6.1058	
43	5.9438	
44	5.7518	
45	5.5838	
46	5.4098	
47	5.2538	
48	5.1158	
49	4.9538	
50	4.8158	
51	4.6718	
52	4.5278	
53	4.4078	
54	4.3058	
55	4.1738	
56	4.0538	
57	3.9338	
58	3.8318	
59	3.7238	
60	3.6338	
61	3.5438	
62	3.4598	
63	3.3758	
64	3.2798	
65	3.2138	
66	3.1418	
67	3.0578	
68	2.9858	
69	2.9198	
70	2.8478	
71	2.7878	
72	2.7338	
73	2.6798	
74	2.6198	
75	2.5598	
76	2.5118	
77	2.4638	
78	2.4218	
79	2.3678	
80	2.3138	
81	2.2778	
82	2.2298	
83	2.1938	
84	2.1578	
85	2.1278	
86	2.0978	
87	2.0498	
88	2.0198	
89	1.9778	
90	1.9538	
91	1.9238	
92	1.8938	
93	1.8578	
94	1.8278	
95	1.8098	
96	1.7858	
97	1.7618	
98	1.7258	
99	1.7138	
100	1.6778	
101	1.6658	
102	1.6598	
103	1.6298	
104	1.5998	
105	1.5758	
106	1.5578	
107	1.5518	
108	1.5338	
109	1.5158	
110	1.4918	
111	1.4798	
112	1.4558	
113	1.4498	
114	1.4378	
115	1.4198	
116	1.4018	
117	1.3838	
118	1.3658	
119	1.3598	
120	1.3478	
121	1.3298	
122	1.3418	
123	1.3118	
124	1.2998	
125	1.2998	
126	1.2878	
127	1.2818	
128	1.2638	
129	1.2398	
130	1.2338	
131	1.2398	
132	1.2278	
133	1.2278	
134	1.2098	
135	1.1858	
136	1.1798	
137	1.1678	
138	1.1618	
139	1.1438	
140	1.1378	
141	1.1138	
142	1.1138	
143	1.1018	
144	1.0898	
145	1.0838	
146	1.0658	
147	1.0478	
148	1.0418	
149	1.0358	
150	1.0298	
151	1.0298	
152	1.0118	
153	1.0058	
154	1.0058	
155	1.0058	
156	1.0118	
157	1.0118	
158	1.0238	
159	1.0118	
160	1.0178	
161	1.0118	
162	1.0118	
163	1.0298	
164	1.0238	
165	1.0238	
166	1.0118	
167	1.0178	
168	1.0178	
169	1.0298	
170	1.0118	
171	1.0238	
172	1.0178	
173	1.0238	
174	1.0238	
175	1.0298	
176	1.0178	
177	1.0118	
178	1.0178	
179	1.0178	
180	1.0298	
181	1.0298	
182	1.0298	
183	1.0358	
184	1.0298	
185	1.0358	
186	1.0418	
187	1.0358	
188	1.0298	
189	1.0358	
190	1.0358	
191	1.0298	
192	1.0358	
193	1.0418	
194	1.0358	
195	1.0358	
196	1.0358	
197	1.0298	
198	1.0358	
199	1.0358	
200	1.0298	
201	1.0298	
202	1.0358	
203	1.0358	
204	1.0298	
205	1.0418	
206	1.0418	
207	1.0418	
208	1.0358	
209	1.0358	
210	1.0478	
211	1.0418	
212	1.0418	
213	1.0298	
214	1.0418	
215	1.0298	
216	1.0418	
217	1.0538	
218	1.0418	
219	1.0358	
220	1.0418	
221	1.0358	
222	1.0358	
223	1.0418	
224	1.0358	
225	1.0298	
226	1.0358	
227	1.0418	
228	1.0538	
229	1.0598	
230	1.0418	
231	1.0538	
232	1.0538	
233	1.0478	
234	1.0538	
235	1.0538	
236	1.0598	
237	1.0658	
238	1.0598	
239	1.0538	
240	1.0718	
241	1.0658	
242	1.0598	
243	1.0718	
244	1.0598	
245	1.0598	
246	1.0598	
247	1.0718	
248	1.0718	
249	1.0718	
250	1.0658	
251	1.0658	
252	1.0778	
253	1.0718	
254	1.0778	
255	1.0718	
256	1.0718	
257	1.0658	
258	1.0778	
259	1.0838	
260	1.0778	
261	1.0838	
262	1.0718	
263	1.0778	
264	1.0598	
265	1.0778	
266	1.0658	
267	1.0598	
268	1.0778	
269	1.0778	
270	1.0718	
271	1.0718	
272	1.0778	
273	1.0778	
274	1.0778	
275	1.0658	
276	1.0658	
277	1.0658	
278	1.0658	
279	1.0778	
280	1.0718	
281	1.0538	
282	1.0538	
283	1.0538	
284	1.0598	
285	1.0598	
286	1.0538	
287	1.0538	
288	1.0598	
289	1.0598	
290	1.0538	
291	1.0538	
292	1.0538	
293	1.0598	
294	1.0538	
295	1.0718	
296	1.0418	
297	1.0538	
298	1.0538	
299	1.0538	
300	1.0598	
301	1.0658	
302	1.0478	
303	1.0478	
304	1.0478	
305	1.0538	
306	1.0658	
307	1.0418	
308	1.0418	
309	1.0538	
310	1.0538	
311	1.0538	
312	1.0538	
313	1.0598	
314	1.0418	
315	1.0358	
316	1.0538	
317	1.0358	
318	1.0418	
319	1.0478	
320	1.0358	
321	1.0478	
322	1.0358	
323	1.0538	
324	1.0478	
325	1.0538	
326	1.0478	
327	1.0478	
