Crank Angle	PCYL1	
100	1.427	
101	1.427	
102	1.403	
103	1.391	
104	1.361	
105	1.361	
106	1.337	
107	1.319	
108	1.301	
109	1.283	
110	1.277	
111	1.265	
112	1.247	
113	1.241	
114	1.235	
115	1.223	
116	1.199	
117	1.205	
118	1.181	
119	1.169	
120	1.169	
121	1.181	
122	1.163	
123	1.151	
124	1.133	
125	1.133	
126	1.133	
127	1.145	
128	1.103	
129	1.103	
130	1.103	
131	1.097	
132	1.091	
133	1.067	
134	1.079	
135	1.067	
136	1.049	
137	1.055	
138	1.043	
139	1.043	
140	1.043	
141	1.031	
142	1.031	
143	1.025	
144	1.025	
145	1.031	
146	1.007	
147	1.007	
148	1.001	
149	1.007	
150	1.019	
151	1.019	
152	1.013	
153	1.001	
154	1.007	
155	1.013	
156	1.007	
157	1.013	
158	1.019	
159	1.001	
160	1.007	
161	1.013	
162	1.019	
163	1.013	
164	1.019	
165	1.013	
166	1.025	
167	1.025	
168	1.025	
169	1.043	
170	1.025	
171	1.025	
172	1.025	
173	1.037	
174	1.049	
175	1.055	
176	1.055	
177	1.043	
178	1.043	
179	1.061	
180	1.055	
181	1.067	
182	1.067	
183	1.061	
184	1.073	
185	1.073	
186	1.073	
187	1.091	
188	1.079	
189	1.073	
190	1.073	
191	1.091	
192	1.097	
193	1.103	
194	1.097	
195	1.085	
196	1.103	
197	1.097	
198	1.091	
199	1.097	
200	1.103	
201	1.109	
202	1.091	
203	1.109	
204	1.109	
205	1.103	
206	1.103	
207	1.103	
208	1.103	
209	1.109	
210	1.115	
211	1.109	
212	1.115	
213	1.115	
214	1.097	
215	1.115	
216	1.103	
217	1.133	
218	1.115	
219	1.127	
220	1.115	
221	1.121	
222	1.127	
223	1.127	
224	1.127	
225	1.127	
226	1.133	
227	1.139	
228	1.133	
229	1.139	
230	1.139	
231	1.151	
232	1.133	
233	1.145	
234	1.157	
235	1.145	
236	1.145	
237	1.151	
238	1.139	
239	1.151	
240	1.157	
241	1.157	
242	1.169	
243	1.157	
244	1.151	
245	1.145	
246	1.163	
247	1.157	
248	1.151	
249	1.145	
250	1.163	
251	1.139	
252	1.157	
253	1.157	
254	1.145	
255	1.139	
256	1.121	
257	1.133	
258	1.145	
259	1.133	
260	1.139	
261	1.127	
262	1.121	
263	1.121	
264	1.115	
265	1.121	
266	1.127	
267	1.121	
268	1.115	
269	1.133	
270	1.115	
271	1.121	
272	1.127	
273	1.115	
274	1.121	
275	1.121	
276	1.115	
277	1.121	
278	1.115	
279	1.121	
280	1.109	
281	1.109	
282	1.115	
283	1.133	
284	1.121	
285	1.133	
286	1.115	
287	1.133	
288	1.139	
289	1.139	
290	1.127	
291	1.133	
292	1.145	
293	1.139	
294	1.139	
295	1.157	
296	1.157	
297	1.139	
298	1.133	
299	1.133	
300	1.133	
301	1.139	
302	1.133	
303	1.127	
304	1.121	
305	1.109	
306	1.115	
307	1.133	
308	1.115	
309	1.109	
310	1.103	
311	1.103	
312	1.103	
313	1.103	
314	1.091	
315	1.103	
316	1.103	
317	1.103	
318	1.103	
319	1.109	
320	1.109	
321	1.121	
322	1.103	
323	1.103	
324	1.103	
325	1.127	
326	1.103	
327	1.103	
328	1.109	
329	1.115	
330	1.115	
331	1.115	
332	1.115	
333	1.115	
334	1.109	
335	1.115	
336	1.103	
337	1.103	
338	1.097	
339	1.085	
340	1.085	
341	1.079	
342	1.085	
343	1.091	
344	1.079	
345	1.079	
346	1.067	
347	1.073	
348	1.079	
349	1.061	
350	1.061	
351	1.055	
352	1.031	
353	1.031	
354	1.019	
355	1.019	
356	1.019	
357	0.989	
358	0.977	
359	0.965	

Volume	PCYL1	
cm3	bar	
51.98	0.959	
52.03	0.941	
52.18	0.905	
52.43	0.857	
52.77	0.815	
53.22	0.779	
53.76	0.743	
54.41	0.731	
55.15	0.587	
55.98	0.581	
56.92	0.593	
57.95	0.509	
59.08	0.425	
60.30	0.407	
61.62	0.389	
63.04	0.371	
64.54	0.353	
66.14	0.341	
67.84	0.359	
69.62	0.377	
71.49	0.353	
73.46	0.359	
75.51	0.335	
77.65	0.329	
79.87	0.317	
82.19	0.299	
84.58	0.287	
87.06	0.275	
89.62	0.275	
92.26	0.281	
94.98	0.281	
97.77	0.281	
100.65	0.281	
103.59	0.275	
106.62	0.257	
109.71	0.269	
112.87	0.281	
116.11	0.281	
119.41	0.281	
122.78	0.263	
126.21	0.263	
129.70	0.275	
133.25	0.269	
136.87	0.263	
140.54	0.269	
144.26	0.257	
148.04	0.257	
151.87	0.257	
155.76	0.263	
159.69	0.257	
163.66	0.245	
167.69	0.251	
171.75	0.245	
175.86	0.245	
180.00	0.251	
184.18	0.245	
188.40	0.251	
192.65	0.233	
196.93	0.245	
201.24	0.263	
205.58	0.263	
209.95	0.275	
214.34	0.281	
218.75	0.275	
223.18	0.287	
227.62	0.293	
232.09	0.299	
236.56	0.305	
241.06	0.293	
245.56	0.305	
250.07	0.293	
254.58	0.305	
259.10	0.311	
263.63	0.329	
268.15	0.329	
272.68	0.323	
277.20	0.323	
281.72	0.329	
286.23	0.329	
290.74	0.335	
295.23	0.335	
299.72	0.347	
304.19	0.341	
308.65	0.335	
313.10	0.341	
317.53	0.353	
321.94	0.353	
326.32	0.341	
330.69	0.347	
335.04	0.341	
339.36	0.353	
343.66	0.377	
347.93	0.353	
352.17	0.353	
356.38	0.365	
360.56	0.359	
364.71	0.365	
368.83	0.365	
372.92	0.365	
376.97	0.353	
380.98	0.353	
384.96	0.359	
388.90	0.371	
392.80	0.371	
396.66	0.365	
400.48	0.371	
404.26	0.365	
408.00	0.371	
411.70	0.377	
415.35	0.383	
418.96	0.377	
422.52	0.383	
426.04	0.377	
429.51	0.377	
432.94	0.383	
436.31	0.389	
439.64	0.377	
442.93	0.371	
446.16	0.371	
449.35	0.377	
452.49	0.383	
455.57	0.389	
458.61	0.377	
461.60	0.377	
464.53	0.377	
467.42	0.371	
470.25	0.377	
473.04	0.377	
475.77	0.371	
478.45	0.365	
481.08	0.365	
483.65	0.359	
486.18	0.377	
488.65	0.377	
491.07	0.377	
493.44	0.353	
495.75	0.365	
498.01	0.353	
500.22	0.371	
502.38	0.371	
504.48	0.353	
506.53	0.353	
508.53	0.359	
510.48	0.365	
512.37	0.371	
514.21	0.371	
516.00	0.365	
517.73	0.359	
519.42	0.359	
521.05	0.353	
522.62	0.359	
524.15	0.359	
525.62	0.347	
527.04	0.353	
528.41	0.353	
529.72	0.359	
530.99	0.347	
532.20	0.353	
533.36	0.359	
534.46	0.347	
535.52	0.341	
536.52	0.347	
537.47	0.341	
538.37	0.353	
539.22	0.341	
540.02	0.353	
540.76	0.347	
541.45	0.341	
542.09	0.347	
542.68	0.347	
543.22	0.347	
543.71	0.341	
544.15	0.353	
544.53	0.353	
544.86	0.353	
545.14	0.353	
545.37	0.359	
545.55	0.341	
545.68	0.353	
545.76	0.341	
545.78	0.353	
545.76	0.347	
545.68	0.341	
545.55	0.347	
545.37	0.347	
545.14	0.341	
544.86	0.347	
544.53	0.353	
544.15	0.353	
543.71	0.353	
543.22	0.341	
542.68	0.353	
542.09	0.353	
541.45	0.353	
540.76	0.353	
540.02	0.347	
539.22	0.353	
538.37	0.359	
537.47	0.359	
536.52	0.359	
535.52	0.341	
534.46	0.347	
533.36	0.347	
532.20	0.353	
530.99	0.359	
529.72	0.359	
528.41	0.353	
527.04	0.353	
525.62	0.347	
524.15	0.353	
522.62	0.353	
521.05	0.365	
519.42	0.365	
517.73	0.365	
516.00	0.365	
514.21	0.365	
512.37	0.365	
510.48	0.371	
508.53	0.365	
506.53	0.365	
504.48	0.371	
502.38	0.365	
500.22	0.377	
498.01	0.377	
495.75	0.383	
493.44	0.377	
491.07	0.371	
488.65	0.383	
486.18	0.383	
483.65	0.407	
481.08	0.389	
478.45	0.401	
475.77	0.395	
473.04	0.401	
470.25	0.407	
467.42	0.413	
464.53	0.413	
461.60	0.407	
458.61	0.407	
455.57	0.437	
452.49	0.413	
449.35	0.437	
446.16	0.425	
442.93	0.431	
439.64	0.431	
436.31	0.449	
432.94	0.455	
429.51	0.455	
426.04	0.455	
422.52	0.449	
418.96	0.461	
415.35	0.461	
411.70	0.461	
408.00	0.479	
404.26	0.491	
400.48	0.473	
396.66	0.491	
392.80	0.497	
388.90	0.503	
384.96	0.497	
380.98	0.509	
376.97	0.515	
372.92	0.515	
368.83	0.521	
364.71	0.527	
360.56	0.545	
356.38	0.545	
352.17	0.551	
347.93	0.551	
343.66	0.557	
339.36	0.581	
335.04	0.581	
330.69	0.575	
326.32	0.599	
321.94	0.605	
317.53	0.617	
313.10	0.623	
308.65	0.635	
304.19	0.653	
299.72	0.665	
295.23	0.683	
290.74	0.695	
286.23	0.737	
281.72	0.755	
277.20	0.785	
272.68	0.779	
268.15	0.797	
263.63	0.821	
259.10	0.845	
254.58	0.863	
250.07	0.893	
245.56	0.899	
241.06	0.935	
236.56	0.953	
232.09	0.977	
227.62	1.013	
223.18	1.019	
218.75	1.049	
214.34	1.073	
209.95	1.109	
205.58	1.139	
201.24	1.163	
196.93	1.211	
192.65	1.223	
188.40	1.265	
184.18	1.307	
180.00	1.355	
175.86	1.403	
171.75	1.439	
167.69	1.475	
163.66	1.529	
159.69	1.565	
155.76	1.619	
151.87	1.679	
148.04	1.733	
144.26	1.811	
140.54	1.847	
136.87	1.913	
133.25	1.985	
129.70	2.057	
126.21	2.135	
122.78	2.207	
119.41	2.291	
116.11	2.357	
112.87	2.459	
109.71	2.549	
106.62	2.633	
103.59	2.729	
100.65	2.831	
97.77	2.927	
94.98	3.041	
92.26	3.155	
89.62	3.269	
87.06	3.389	
84.58	3.503	
82.19	3.641	
79.87	3.761	
77.65	3.887	
75.51	4.019	
73.46	4.145	
71.49	4.271	
69.62	4.415	
67.84	4.559	
66.14	4.727	
64.54	4.859	
63.04	4.997	
61.62	5.135	
60.30	5.285	
59.08	5.453	
57.95	5.603	
56.92	5.765	
55.98	5.921	
55.15	6.137	
54.41	6.329	
53.76	6.533	
53.22	6.761	
52.77	7.001	
52.43	7.259	
52.18	7.523	
52.03	7.799	
51.98	8.111	
52.03	8.417	
52.18	8.711	
52.43	9.035	
52.77	9.347	
53.22	9.665	
53.76	9.947	
54.41	10.181	
55.15	10.379	
55.98	10.547	
56.92	10.673	
57.95	10.775	
59.08	10.829	
60.30	10.829	
61.62	10.805	
63.04	10.751	
64.54	10.649	
66.14	10.541	
67.84	10.397	
69.62	10.223	
71.49	10.031	
73.46	9.815	
75.51	9.593	
77.65	9.359	
79.87	9.119	
82.19	8.855	
84.58	8.597	
87.06	8.333	
89.62	8.075	
92.26	7.829	
94.98	7.577	
97.77	7.319	
100.65	7.091	
103.59	6.845	
106.62	6.611	
109.71	6.383	
112.87	6.167	
116.11	5.981	
119.41	5.753	
122.78	5.573	
126.21	5.387	
129.70	5.219	
133.25	5.057	
136.87	4.889	
140.54	4.745	
144.26	4.577	
148.04	4.457	
151.87	4.307	
155.76	4.193	
159.69	4.061	
163.66	3.935	
167.69	3.821	
171.75	3.707	
175.86	3.593	
180.00	3.503	
184.18	3.413	
188.40	3.311	
192.65	3.221	
196.93	3.131	
201.24	3.053	
205.58	2.993	
209.95	2.909	
214.34	2.843	
218.75	2.765	
223.18	2.699	
227.62	2.639	
232.09	2.585	
236.56	2.531	
241.06	2.459	
245.56	2.399	
250.07	2.345	
254.58	2.303	
259.10	2.261	
263.63	2.219	
268.15	2.177	
272.68	2.117	
277.20	2.075	
281.72	2.057	
286.23	2.015	
290.74	1.973	
295.23	1.925	
299.72	1.901	
304.19	1.871	
308.65	1.829	
313.10	1.811	
317.53	1.775	
321.94	1.745	
326.32	1.709	
330.69	1.691	
335.04	1.661	
339.36	1.643	
343.66	1.625	
347.93	1.601	
352.17	1.571	
356.38	1.547	
360.56	1.529	
364.71	1.511	
368.83	1.487	
372.92	1.469	
376.97	1.451	
380.98	1.427	
384.96	1.427	
388.90	1.403	
392.80	1.391	
396.66	1.361	
400.48	1.361	
404.26	1.337	
408.00	1.319	
411.70	1.301	
415.35	1.283	
418.96	1.277	
422.52	1.265	
426.04	1.247	
429.51	1.241	
432.94	1.235	
436.31	1.223	
439.64	1.199	
442.93	1.205	
446.16	1.181	
449.35	1.169	
452.49	1.169	
455.57	1.181	
458.61	1.163	
461.60	1.151	
464.53	1.133	
467.42	1.133	
470.25	1.133	
473.04	1.145	
475.77	1.103	
478.45	1.103	
481.08	1.103	
483.65	1.097	
486.18	1.091	
488.65	1.067	
491.07	1.079	
493.44	1.067	
495.75	1.049	
498.01	1.055	
500.22	1.043	
502.38	1.043	
504.48	1.043	
506.53	1.031	
508.53	1.031	
510.48	1.025	
512.37	1.025	
514.21	1.031	
516.00	1.007	
517.73	1.007	
519.42	1.001	
521.05	1.007	
522.62	1.019	
524.15	1.019	
525.62	1.013	
527.04	1.001	
528.41	1.007	
529.72	1.013	
530.99	1.007	
532.20	1.013	
533.36	1.019	
534.46	1.001	
535.52	1.007	
536.52	1.013	
537.47	1.019	
538.37	1.013	
539.22	1.019	
540.02	1.013	
540.76	1.025	
541.45	1.025	
542.09	1.025	
542.68	1.043	
543.22	1.025	
543.71	1.025	
544.15	1.025	
544.53	1.037	
544.86	1.049	
545.14	1.055	
545.37	1.055	
545.55	1.043	
545.68	1.043	
545.76	1.061	
545.78	1.055	
545.76	1.067	
545.68	1.067	
545.55	1.061	
545.37	1.073	
545.14	1.073	
544.86	1.073	
544.53	1.091	
544.15	1.079	
543.71	1.073	
543.22	1.073	
542.68	1.091	
542.09	1.097	
541.45	1.103	
540.76	1.097	
540.02	1.085	
539.22	1.103	
538.37	1.097	
537.47	1.091	
536.52	1.097	
535.52	1.103	
534.46	1.109	
533.36	1.091	
532.20	1.109	
530.99	1.109	
529.72	1.103	
528.41	1.103	
527.04	1.103	
525.62	1.103	
524.15	1.109	
522.62	1.115	
521.05	1.109	
519.42	1.115	
517.73	1.115	
516.00	1.097	
514.21	1.115	
512.37	1.103	
510.48	1.133	
508.53	1.115	
506.53	1.127	
504.48	1.115	
502.38	1.121	
500.22	1.127	
498.01	1.127	
495.75	1.127	
493.44	1.127	
491.07	1.133	
488.65	1.139	
486.18	1.133	
483.65	1.139	
481.08	1.139	
478.45	1.151	
475.77	1.133	
473.04	1.145	
470.25	1.157	
467.42	1.145	
464.53	1.145	
461.60	1.151	
458.61	1.139	
455.57	1.151	
452.49	1.157	
449.35	1.157	
446.16	1.169	
442.93	1.157	
439.64	1.151	
436.31	1.145	
432.94	1.163	
429.51	1.157	
426.04	1.151	
422.52	1.145	
418.96	1.163	
415.35	1.139	
411.70	1.157	
408.00	1.157	
404.26	1.145	
400.48	1.139	
396.66	1.121	
392.80	1.133	
388.90	1.145	
384.96	1.133	
380.98	1.139	
376.97	1.127	
372.92	1.121	
368.83	1.121	
364.71	1.115	
360.56	1.121	
356.38	1.127	
352.17	1.121	
347.93	1.115	
343.66	1.133	
339.36	1.115	
335.04	1.121	
330.69	1.127	
326.32	1.115	
321.94	1.121	
317.53	1.121	
313.10	1.115	
308.65	1.121	
304.19	1.115	
299.72	1.121	
295.23	1.109	
290.74	1.109	
286.23	1.115	
281.72	1.133	
277.20	1.121	
272.68	1.133	
268.15	1.115	
263.63	1.133	
259.10	1.139	
254.58	1.139	
250.07	1.127	
245.56	1.133	
241.06	1.145	
236.56	1.139	
232.09	1.139	
227.62	1.157	
223.18	1.157	
218.75	1.139	
214.34	1.133	
209.95	1.133	
205.58	1.133	
201.24	1.139	
196.93	1.133	
192.65	1.127	
188.40	1.121	
184.18	1.109	
180.00	1.115	
175.86	1.133	
171.75	1.115	
167.69	1.109	
163.66	1.103	
159.69	1.103	
155.76	1.103	
151.87	1.103	
148.04	1.091	
144.26	1.103	
140.54	1.103	
136.87	1.103	
133.25	1.103	
129.70	1.109	
126.21	1.109	
122.78	1.121	
119.41	1.103	
116.11	1.103	
112.87	1.103	
109.71	1.127	
106.62	1.103	
103.59	1.103	
100.65	1.109	
97.77	1.115	
94.98	1.115	
92.26	1.115	
89.62	1.115	
87.06	1.115	
84.58	1.109	
82.19	1.115	
79.87	1.103	
77.65	1.103	
75.51	1.097	
73.46	1.085	
71.49	1.085	
69.62	1.079	
67.84	1.085	
66.14	1.091	
64.54	1.079	
63.04	1.079	
61.62	1.067	
60.30	1.073	
59.08	1.079	
57.95	1.061	
56.92	1.061	
55.98	1.055	
55.15	1.031	
54.41	1.031	
53.76	1.019	
53.22	1.019	
52.77	1.019	
52.43	0.989	
52.18	0.977	
52.03	0.965	
