Crank Angle	PCYL1	
-179	0.3588	
-178	0.3528	
-177	0.3288	
-176	0.3348	
-175	0.3348	
-174	0.3348	
-173	0.3468	
-172	0.3288	
-171	0.3348	
-170	0.3288	
-169	0.3348	
-168	0.3528	
-167	0.3408	
-166	0.3288	
-165	0.3408	
-164	0.3228	
-163	0.3408	
-162	0.3468	
-161	0.3408	
-160	0.3468	
-159	0.3228	
-158	0.3348	
-157	0.3348	
-156	0.3348	
-155	0.3348	
-154	0.3468	
-153	0.3288	
-152	0.3288	
-151	0.3468	
-150	0.3468	
-149	0.3588	
-148	0.3528	
-147	0.3408	
-146	0.3408	
-145	0.3408	
-144	0.3468	
-143	0.3588	
-142	0.3408	
-141	0.3408	
-140	0.3408	
-139	0.3408	
-138	0.3648	
-137	0.3768	
-136	0.3588	
-135	0.3648	
-134	0.3468	
-133	0.3648	
-132	0.3648	
-131	0.3828	
-130	0.3708	
-129	0.3768	
-128	0.3828	
-127	0.3768	
-126	0.3828	
-125	0.3888	
-124	0.3948	
-123	0.3768	
-122	0.3948	
-121	0.3888	
-120	0.4068	
-119	0.3948	
-118	0.4068	
-117	0.4068	
-116	0.4008	
-115	0.4068	
-114	0.4248	
-113	0.4308	
-112	0.3648	
-111	0.4608	
-110	0.4548	
-109	0.4428	
-108	0.4068	
-107	0.4368	
-106	0.4548	
-105	0.4488	
-104	0.4488	
-103	0.4728	
-102	0.4668	
-101	0.4968	
-100	0.4848	
-99	0.4968	
-98	0.4908	
-97	0.5088	
-96	0.5088	
-95	0.5148	
-94	0.5088	
-93	0.5388	
-92	0.5388	
-91	0.5508	
-90	0.5568	
-89	0.5568	
-88	0.5688	
-87	0.5748	
-86	0.5688	
-85	0.5808	
-84	0.5928	
-83	0.6048	
-82	0.6228	
-81	0.6348	
-80	0.6528	
-79	0.6708	
-78	0.7008	
-77	0.7308	
-76	0.7308	
-75	0.7608	
-74	0.7428	
-73	0.7908	
-72	0.8028	
-71	0.8268	
-70	0.8448	
-69	0.8448	
-68	0.8928	
-67	0.9168	
-66	0.9408	
-65	0.9588	
-64	0.9828	
-63	1.0128	
-62	1.0308	
-61	1.0548	
-60	1.0908	
-59	1.1268	
-58	1.1568	
-57	1.2048	
-56	1.2108	
-55	1.2588	
-54	1.3008	
-53	1.3368	
-52	1.3788	
-51	1.4208	
-50	1.4568	
-49	1.5048	
-48	1.5708	
-47	1.6068	
-46	1.6668	
-45	1.7088	
-44	1.7808	
-43	1.8408	
-42	1.9188	
-41	1.9728	
-40	2.0388	
-39	2.1048	
-38	2.1828	
-37	2.2608	
-36	2.3568	
-35	2.4348	
-34	2.5308	
-33	2.6088	
-32	2.7048	
-31	2.8068	
-30	2.9148	
-29	3.0168	
-28	3.1248	
-27	3.2268	
-26	3.3408	
-25	3.4728	
-24	3.6048	
-23	3.7308	
-22	3.8508	
-21	3.9768	
-20	4.0908	
-19	4.2228	
-18	4.3728	
-17	4.4988	
-16	4.6308	
-15	4.7748	
-14	4.9008	
-13	5.0328	
-12	5.1888	
-11	5.3388	
-10	5.4828	
-9	5.6268	
-8	5.7708	
-7	5.9388	
-6	6.1068	
-5	6.2868	
-4	6.4428	
-3	6.6288	
-2	6.8088	
-1	7.0128	
0	7.2348	
1	7.4388	
2	7.6368	
3	7.8708	
4	8.0568	
5	8.2428	
6	8.4048	
7	8.5488	
8	8.6628	
9	8.7468	
10	8.7888	
11	8.8368	
12	8.8608	
13	8.8608	
14	8.8248	
15	8.7948	
16	8.7168	
17	8.6628	
18	8.5488	
19	8.4528	
20	8.3268	
21	8.1948	
22	8.0268	
23	7.8828	
24	7.7328	
25	7.5888	
26	7.4208	
27	7.2348	
28	7.0548	
29	6.8928	
30	6.7428	
31	6.5448	
32	6.3708	
33	6.2028	
34	6.0168	
35	5.8488	
36	5.6868	
37	5.5128	
38	5.3448	
39	5.1888	
40	5.0328	
41	4.8888	
42	4.7328	
43	4.5948	
44	4.4508	
45	4.3248	
46	4.1868	
47	4.0668	
48	3.9588	
49	3.8448	
50	3.7188	
51	3.6168	
52	3.5028	
53	3.4128	
54	3.3348	
55	3.2388	
56	3.1428	
57	3.0708	
58	2.9928	
59	2.9268	
60	2.8488	
61	2.7828	
62	2.7108	
63	2.6448	
64	2.5728	
65	2.5188	
66	2.4708	
67	2.4168	
68	2.3628	
69	2.2848	
70	2.2428	
71	2.2008	
72	2.1648	
73	2.1168	
74	2.0688	
75	2.0208	
76	1.9968	
77	1.9608	
78	1.9188	
79	1.8888	
80	1.8648	
81	1.8108	
82	1.7808	
83	1.7628	
84	1.7208	
85	1.7028	
86	1.6848	
87	1.6428	
88	1.6068	
89	1.5888	
90	1.5708	
91	1.5528	
92	1.5288	
93	1.5048	
94	1.4748	
95	1.4568	
96	1.4568	
97	1.4328	
98	1.3908	
99	1.3788	
100	1.3608	
101	1.3488	
102	1.3308	
103	1.3308	
104	1.2948	
105	1.2828	
106	1.2648	
107	1.2648	
108	1.2468	
109	1.2288	
110	1.2348	
111	1.2048	
112	1.1868	
113	1.1808	
114	1.1808	
115	1.1868	
116	1.1568	
117	1.1568	
118	1.1328	
119	1.1328	
120	1.1268	
121	1.1208	
122	1.1148	
123	1.1088	
124	1.0968	
125	1.0908	
126	1.0848	
127	1.0608	
128	1.0728	
129	1.0548	
130	1.0488	
131	1.0368	
132	1.0368	
133	1.0308	
134	1.0308	
135	1.0128	
136	1.0248	
137	1.0128	
138	0.9948	
139	1.0008	
140	1.0068	
141	0.9888	
142	0.9828	
143	0.9708	
144	0.9768	
145	0.9708	
146	0.9648	
147	0.9708	
148	0.9588	
149	0.9648	
150	0.9648	
151	0.9708	
152	0.9708	
153	0.9588	
154	0.9588	
155	0.9588	
156	0.9648	
157	0.9708	
158	0.9468	
159	0.9648	
160	0.9468	
161	0.9708	
162	0.9648	
163	0.9708	
164	0.9768	
165	0.9768	
166	0.9768	
167	0.9768	
168	0.9828	
169	0.9828	
170	0.9888	
171	0.9828	
172	0.9948	
173	0.9888	
174	1.0008	
175	1.0068	
176	1.0128	
177	1.0128	
178	1.0068	
179	1.0188	
180	1.0368	
181	1.0248	
182	1.0248	
183	1.0308	
184	1.0428	
185	1.0308	
186	1.0608	
187	1.0368	
188	1.0668	
189	1.0668	
190	1.0368	
191	1.0788	
192	1.0728	
193	1.0668	
194	1.0848	
195	1.1028	
196	1.0908	
197	1.0668	
198	1.1028	
199	1.0608	
200	1.1028	
201	1.0608	
202	1.1148	
203	1.1148	
204	1.0968	
205	1.1388	
206	1.1208	
207	1.1268	
208	1.0788	
209	1.1568	
210	1.1208	
211	1.1208	
212	1.1268	
213	1.1148	
214	1.1088	
215	1.1628	
216	1.1628	
217	1.0908	
218	1.1208	
219	1.1628	
220	1.1328	
221	1.1028	
222	1.1328	
223	1.1508	
224	1.1208	
225	1.1328	
226	1.1448	
227	1.1328	
228	1.1388	
229	1.1568	
230	1.1448	
231	1.1448	
232	1.1568	
233	1.1448	
234	1.1508	
235	1.1568	
236	1.1688	
237	1.1688	
238	1.1508	
239	1.1688	
240	1.1748	
241	1.1688	
242	1.1628	
243	1.1688	
244	1.1748	
245	1.1808	
246	1.1808	
247	1.1748	
248	1.1928	
249	1.1928	
250	1.1688	
251	1.1928	
252	1.1988	
253	1.2048	
254	1.1808	
255	1.1928	
256	1.1808	
257	1.2048	
258	1.1928	
259	1.1988	
260	1.2048	
261	1.1868	
262	1.2048	
263	1.1868	
264	1.1928	
265	1.1868	
266	1.1928	
267	1.1988	
268	1.1928	
269	1.2048	
270	1.1988	
271	1.1988	
272	1.1988	
273	1.1868	
274	1.1988	
275	1.1988	
276	1.1868	
277	1.1808	
278	1.1748	
279	1.1748	
280	1.1748	
281	1.1508	
282	1.1448	
283	1.1568	
284	1.1448	
285	1.1448	
286	1.1448	
287	1.1388	
288	1.1388	
289	1.1448	
290	1.1448	
291	1.1508	
292	1.1328	
293	1.1388	
294	1.1448	
295	1.1448	
296	1.1448	
297	1.1388	
298	1.1268	
299	1.1388	
300	1.1568	
301	1.1328	
302	1.1388	
303	1.1268	
304	1.1148	
305	1.1268	
306	1.1268	
307	1.1268	
308	1.1208	
309	1.1148	
310	1.1208	
311	1.1028	
312	1.1148	
313	1.0968	
314	1.0968	
315	1.0848	
316	1.0788	
317	1.0848	
318	1.0908	
319	1.0848	
320	1.0668	
321	1.0728	
322	1.0608	
323	1.0608	
324	1.0848	
325	1.0848	
326	1.0848	
327	1.0608	
328	1.0728	
329	1.0668	
330	1.0728	
331	1.0788	
332	1.0728	
333	1.0608	
334	1.0668	
335	1.0788	
336	1.0788	
337	1.0728	
338	1.0728	
339	1.0668	
340	1.0548	
341	1.0548	
342	1.0668	
343	1.0668	
344	1.0668	
345	1.0608	
346	1.0548	
347	1.0608	
348	1.0608	
349	1.0608	
350	1.0368	
351	1.0248	
352	1.0128	
353	1.0188	
354	1.0008	
355	1.0008	
356	0.9888	
357	0.9588	
358	0.9408	
359	0.9288	

Volume	PCYL1	
cm3	bar	
51.98	0.9288	
52.03	0.8988	
52.18	0.8628	
52.43	0.8328	
52.77	0.7908	
53.22	0.7548	
53.76	0.7308	
54.41	0.6948	
55.15	0.5928	
55.98	0.5868	
56.92	0.5328	
57.95	0.5208	
59.08	0.5088	
60.30	0.4848	
61.62	0.4008	
63.04	0.3828	
64.54	0.3588	
66.14	0.3348	
67.84	0.3228	
69.62	0.3348	
71.49	0.3108	
73.46	0.2508	
75.51	0.2928	
77.65	0.2988	
79.87	0.2868	
82.19	0.2748	
84.58	0.2688	
87.06	0.3228	
89.62	0.1908	
92.26	0.3108	
94.98	0.2388	
97.77	0.2328	
100.65	0.2448	
103.59	0.2508	
106.62	0.2328	
109.71	0.2148	
112.87	0.2448	
116.11	0.2388	
119.41	0.2328	
122.78	0.2268	
126.21	0.2388	
129.70	0.2208	
133.25	0.2268	
136.87	0.2448	
140.54	0.2388	
144.26	0.2328	
148.04	0.2328	
151.87	0.2388	
155.76	0.2328	
159.69	0.2328	
163.66	0.2268	
167.69	0.2268	
171.75	0.2208	
175.86	0.2268	
180.00	0.2328	
184.18	0.2268	
188.40	0.2388	
192.65	0.2148	
196.93	0.2028	
201.24	0.2268	
205.58	0.2208	
209.95	0.2148	
214.34	0.2208	
218.75	0.2148	
223.18	0.2208	
227.62	0.2208	
232.09	0.2148	
236.56	0.2388	
241.06	0.2148	
245.56	0.2208	
250.07	0.2268	
254.58	0.2448	
259.10	0.2208	
263.63	0.2328	
268.15	0.2448	
272.68	0.2388	
277.20	0.2328	
281.72	0.2448	
286.23	0.2628	
290.74	0.2628	
295.23	0.2628	
299.72	0.2628	
304.19	0.2568	
308.65	0.2808	
313.10	0.2868	
317.53	0.2808	
321.94	0.2808	
326.32	0.2988	
330.69	0.2868	
335.04	0.2808	
339.36	0.2928	
343.66	0.3048	
347.93	0.2928	
352.17	0.3108	
356.38	0.2868	
360.56	0.3048	
364.71	0.3108	
368.83	0.3108	
372.92	0.3168	
376.97	0.3108	
380.98	0.3108	
384.96	0.3288	
388.90	0.3108	
392.80	0.3168	
396.66	0.3288	
400.48	0.3228	
404.26	0.3168	
408.00	0.3228	
411.70	0.3228	
415.35	0.3408	
418.96	0.3288	
422.52	0.3348	
426.04	0.3348	
429.51	0.3408	
432.94	0.3288	
436.31	0.3528	
439.64	0.3468	
442.93	0.3468	
446.16	0.3468	
449.35	0.3408	
452.49	0.3528	
455.57	0.3588	
458.61	0.3528	
461.60	0.3588	
464.53	0.3468	
467.42	0.3588	
470.25	0.3648	
473.04	0.3528	
475.77	0.3468	
478.45	0.3588	
481.08	0.3468	
483.65	0.3528	
486.18	0.3648	
488.65	0.3708	
491.07	0.3648	
493.44	0.3588	
495.75	0.3468	
498.01	0.3528	
500.22	0.3528	
502.38	0.3648	
504.48	0.3528	
506.53	0.3588	
508.53	0.3528	
510.48	0.3588	
512.37	0.3468	
514.21	0.3648	
516.00	0.3648	
517.73	0.3528	
519.42	0.3528	
521.05	0.3588	
522.62	0.3768	
524.15	0.3648	
525.62	0.3528	
527.04	0.3528	
528.41	0.3408	
529.72	0.3528	
530.99	0.3588	
532.20	0.3588	
533.36	0.3528	
534.46	0.3468	
535.52	0.3528	
536.52	0.3468	
537.47	0.3468	
538.37	0.3588	
539.22	0.3528	
540.02	0.3408	
540.76	0.3408	
541.45	0.3468	
542.09	0.3588	
542.68	0.3528	
543.22	0.3528	
543.71	0.3528	
544.15	0.3408	
544.53	0.3468	
544.86	0.3528	
545.14	0.3468	
545.37	0.3648	
545.55	0.3468	
545.68	0.3528	
545.76	0.3348	
545.78	0.3528	
545.76	0.3588	
545.68	0.3528	
545.55	0.3288	
545.37	0.3348	
545.14	0.3348	
544.86	0.3348	
544.53	0.3468	
544.15	0.3288	
543.71	0.3348	
543.22	0.3288	
542.68	0.3348	
542.09	0.3528	
541.45	0.3408	
540.76	0.3288	
540.02	0.3408	
539.22	0.3228	
538.37	0.3408	
537.47	0.3468	
536.52	0.3408	
535.52	0.3468	
534.46	0.3228	
533.36	0.3348	
532.20	0.3348	
530.99	0.3348	
529.72	0.3348	
528.41	0.3468	
527.04	0.3288	
525.62	0.3288	
524.15	0.3468	
522.62	0.3468	
521.05	0.3588	
519.42	0.3528	
517.73	0.3408	
516.00	0.3408	
514.21	0.3408	
512.37	0.3468	
510.48	0.3588	
508.53	0.3408	
506.53	0.3408	
504.48	0.3408	
502.38	0.3408	
500.22	0.3648	
498.01	0.3768	
495.75	0.3588	
493.44	0.3648	
491.07	0.3468	
488.65	0.3648	
486.18	0.3648	
483.65	0.3828	
481.08	0.3708	
478.45	0.3768	
475.77	0.3828	
473.04	0.3768	
470.25	0.3828	
467.42	0.3888	
464.53	0.3948	
461.60	0.3768	
458.61	0.3948	
455.57	0.3888	
452.49	0.4068	
449.35	0.3948	
446.16	0.4068	
442.93	0.4068	
439.64	0.4008	
436.31	0.4068	
432.94	0.4248	
429.51	0.4308	
426.04	0.3648	
422.52	0.4608	
418.96	0.4548	
415.35	0.4428	
411.70	0.4068	
408.00	0.4368	
404.26	0.4548	
400.48	0.4488	
396.66	0.4488	
392.80	0.4728	
388.90	0.4668	
384.96	0.4968	
380.98	0.4848	
376.97	0.4968	
372.92	0.4908	
368.83	0.5088	
364.71	0.5088	
360.56	0.5148	
356.38	0.5088	
352.17	0.5388	
347.93	0.5388	
343.66	0.5508	
339.36	0.5568	
335.04	0.5568	
330.69	0.5688	
326.32	0.5748	
321.94	0.5688	
317.53	0.5808	
313.10	0.5928	
308.65	0.6048	
304.19	0.6228	
299.72	0.6348	
295.23	0.6528	
290.74	0.6708	
286.23	0.7008	
281.72	0.7308	
277.20	0.7308	
272.68	0.7608	
268.15	0.7428	
263.63	0.7908	
259.10	0.8028	
254.58	0.8268	
250.07	0.8448	
245.56	0.8448	
241.06	0.8928	
236.56	0.9168	
232.09	0.9408	
227.62	0.9588	
223.18	0.9828	
218.75	1.0128	
214.34	1.0308	
209.95	1.0548	
205.58	1.0908	
201.24	1.1268	
196.93	1.1568	
192.65	1.2048	
188.40	1.2108	
184.18	1.2588	
180.00	1.3008	
175.86	1.3368	
171.75	1.3788	
167.69	1.4208	
163.66	1.4568	
159.69	1.5048	
155.76	1.5708	
151.87	1.6068	
148.04	1.6668	
144.26	1.7088	
140.54	1.7808	
136.87	1.8408	
133.25	1.9188	
129.70	1.9728	
126.21	2.0388	
122.78	2.1048	
119.41	2.1828	
116.11	2.2608	
112.87	2.3568	
109.71	2.4348	
106.62	2.5308	
103.59	2.6088	
100.65	2.7048	
97.77	2.8068	
94.98	2.9148	
92.26	3.0168	
89.62	3.1248	
87.06	3.2268	
84.58	3.3408	
82.19	3.4728	
79.87	3.6048	
77.65	3.7308	
75.51	3.8508	
73.46	3.9768	
71.49	4.0908	
69.62	4.2228	
67.84	4.3728	
66.14	4.4988	
64.54	4.6308	
63.04	4.7748	
61.62	4.9008	
60.30	5.0328	
59.08	5.1888	
57.95	5.3388	
56.92	5.4828	
55.98	5.6268	
55.15	5.7708	
54.41	5.9388	
53.76	6.1068	
53.22	6.2868	
52.77	6.4428	
52.43	6.6288	
52.18	6.8088	
52.03	7.0128	
51.98	7.2348	
52.03	7.4388	
52.18	7.6368	
52.43	7.8708	
52.77	8.0568	
53.22	8.2428	
53.76	8.4048	
54.41	8.5488	
55.15	8.6628	
55.98	8.7468	
56.92	8.7888	
57.95	8.8368	
59.08	8.8608	
60.30	8.8608	
61.62	8.8248	
63.04	8.7948	
64.54	8.7168	
66.14	8.6628	
67.84	8.5488	
69.62	8.4528	
71.49	8.3268	
73.46	8.1948	
75.51	8.0268	
77.65	7.8828	
79.87	7.7328	
82.19	7.5888	
84.58	7.4208	
87.06	7.2348	
89.62	7.0548	
92.26	6.8928	
94.98	6.7428	
97.77	6.5448	
100.65	6.3708	
103.59	6.2028	
106.62	6.0168	
109.71	5.8488	
112.87	5.6868	
116.11	5.5128	
119.41	5.3448	
122.78	5.1888	
126.21	5.0328	
129.70	4.8888	
133.25	4.7328	
136.87	4.5948	
140.54	4.4508	
144.26	4.3248	
148.04	4.1868	
151.87	4.0668	
155.76	3.9588	
159.69	3.8448	
163.66	3.7188	
167.69	3.6168	
171.75	3.5028	
175.86	3.4128	
180.00	3.3348	
184.18	3.2388	
188.40	3.1428	
192.65	3.0708	
196.93	2.9928	
201.24	2.9268	
205.58	2.8488	
209.95	2.7828	
214.34	2.7108	
218.75	2.6448	
223.18	2.5728	
227.62	2.5188	
232.09	2.4708	
236.56	2.4168	
241.06	2.3628	
245.56	2.2848	
250.07	2.2428	
254.58	2.2008	
259.10	2.1648	
263.63	2.1168	
268.15	2.0688	
272.68	2.0208	
277.20	1.9968	
281.72	1.9608	
286.23	1.9188	
290.74	1.8888	
295.23	1.8648	
299.72	1.8108	
304.19	1.7808	
308.65	1.7628	
313.10	1.7208	
317.53	1.7028	
321.94	1.6848	
326.32	1.6428	
330.69	1.6068	
335.04	1.5888	
339.36	1.5708	
343.66	1.5528	
347.93	1.5288	
352.17	1.5048	
356.38	1.4748	
360.56	1.4568	
364.71	1.4568	
368.83	1.4328	
372.92	1.3908	
376.97	1.3788	
380.98	1.3608	
384.96	1.3488	
388.90	1.3308	
392.80	1.3308	
396.66	1.2948	
400.48	1.2828	
404.26	1.2648	
408.00	1.2648	
411.70	1.2468	
415.35	1.2288	
418.96	1.2348	
422.52	1.2048	
426.04	1.1868	
429.51	1.1808	
432.94	1.1808	
436.31	1.1868	
439.64	1.1568	
442.93	1.1568	
446.16	1.1328	
449.35	1.1328	
452.49	1.1268	
455.57	1.1208	
458.61	1.1148	
461.60	1.1088	
464.53	1.0968	
467.42	1.0908	
470.25	1.0848	
473.04	1.0608	
475.77	1.0728	
478.45	1.0548	
481.08	1.0488	
483.65	1.0368	
486.18	1.0368	
488.65	1.0308	
491.07	1.0308	
493.44	1.0128	
495.75	1.0248	
498.01	1.0128	
500.22	0.9948	
502.38	1.0008	
504.48	1.0068	
506.53	0.9888	
508.53	0.9828	
510.48	0.9708	
512.37	0.9768	
514.21	0.9708	
516.00	0.9648	
517.73	0.9708	
519.42	0.9588	
521.05	0.9648	
522.62	0.9648	
524.15	0.9708	
525.62	0.9708	
527.04	0.9588	
528.41	0.9588	
529.72	0.9588	
530.99	0.9648	
532.20	0.9708	
533.36	0.9468	
534.46	0.9648	
535.52	0.9468	
536.52	0.9708	
537.47	0.9648	
538.37	0.9708	
539.22	0.9768	
540.02	0.9768	
540.76	0.9768	
541.45	0.9768	
542.09	0.9828	
542.68	0.9828	
543.22	0.9888	
543.71	0.9828	
544.15	0.9948	
544.53	0.9888	
544.86	1.0008	
545.14	1.0068	
545.37	1.0128	
545.55	1.0128	
545.68	1.0068	
545.76	1.0188	
545.78	1.0368	
545.76	1.0248	
545.68	1.0248	
545.55	1.0308	
545.37	1.0428	
545.14	1.0308	
544.86	1.0608	
544.53	1.0368	
544.15	1.0668	
543.71	1.0668	
543.22	1.0368	
542.68	1.0788	
542.09	1.0728	
541.45	1.0668	
540.76	1.0848	
540.02	1.1028	
539.22	1.0908	
538.37	1.0668	
537.47	1.1028	
536.52	1.0608	
535.52	1.1028	
534.46	1.0608	
533.36	1.1148	
532.20	1.1148	
530.99	1.0968	
529.72	1.1388	
528.41	1.1208	
527.04	1.1268	
525.62	1.0788	
524.15	1.1568	
522.62	1.1208	
521.05	1.1208	
519.42	1.1268	
517.73	1.1148	
516.00	1.1088	
514.21	1.1628	
512.37	1.1628	
510.48	1.0908	
508.53	1.1208	
506.53	1.1628	
504.48	1.1328	
502.38	1.1028	
500.22	1.1328	
498.01	1.1508	
495.75	1.1208	
493.44	1.1328	
491.07	1.1448	
488.65	1.1328	
486.18	1.1388	
483.65	1.1568	
481.08	1.1448	
478.45	1.1448	
475.77	1.1568	
473.04	1.1448	
470.25	1.1508	
467.42	1.1568	
464.53	1.1688	
461.60	1.1688	
458.61	1.1508	
455.57	1.1688	
452.49	1.1748	
449.35	1.1688	
446.16	1.1628	
442.93	1.1688	
439.64	1.1748	
436.31	1.1808	
432.94	1.1808	
429.51	1.1748	
426.04	1.1928	
422.52	1.1928	
418.96	1.1688	
415.35	1.1928	
411.70	1.1988	
408.00	1.2048	
404.26	1.1808	
400.48	1.1928	
396.66	1.1808	
392.80	1.2048	
388.90	1.1928	
384.96	1.1988	
380.98	1.2048	
376.97	1.1868	
372.92	1.2048	
368.83	1.1868	
364.71	1.1928	
360.56	1.1868	
356.38	1.1928	
352.17	1.1988	
347.93	1.1928	
343.66	1.2048	
339.36	1.1988	
335.04	1.1988	
330.69	1.1988	
326.32	1.1868	
321.94	1.1988	
317.53	1.1988	
313.10	1.1868	
308.65	1.1808	
304.19	1.1748	
299.72	1.1748	
295.23	1.1748	
290.74	1.1508	
286.23	1.1448	
281.72	1.1568	
277.20	1.1448	
272.68	1.1448	
268.15	1.1448	
263.63	1.1388	
259.10	1.1388	
254.58	1.1448	
250.07	1.1448	
245.56	1.1508	
241.06	1.1328	
236.56	1.1388	
232.09	1.1448	
227.62	1.1448	
223.18	1.1448	
218.75	1.1388	
214.34	1.1268	
209.95	1.1388	
205.58	1.1568	
201.24	1.1328	
196.93	1.1388	
192.65	1.1268	
188.40	1.1148	
184.18	1.1268	
180.00	1.1268	
175.86	1.1268	
171.75	1.1208	
167.69	1.1148	
163.66	1.1208	
159.69	1.1028	
155.76	1.1148	
151.87	1.0968	
148.04	1.0968	
144.26	1.0848	
140.54	1.0788	
136.87	1.0848	
133.25	1.0908	
129.70	1.0848	
126.21	1.0668	
122.78	1.0728	
119.41	1.0608	
116.11	1.0608	
112.87	1.0848	
109.71	1.0848	
106.62	1.0848	
103.59	1.0608	
100.65	1.0728	
97.77	1.0668	
94.98	1.0728	
92.26	1.0788	
89.62	1.0728	
87.06	1.0608	
84.58	1.0668	
82.19	1.0788	
79.87	1.0788	
77.65	1.0728	
75.51	1.0728	
73.46	1.0668	
71.49	1.0548	
69.62	1.0548	
67.84	1.0668	
66.14	1.0668	
64.54	1.0668	
63.04	1.0608	
61.62	1.0548	
60.30	1.0608	
59.08	1.0608	
57.95	1.0608	
56.92	1.0368	
55.98	1.0248	
55.15	1.0128	
54.41	1.0188	
53.76	1.0008	
53.22	1.0008	
52.77	0.9888	
52.43	0.9588	
52.18	0.9408	
52.03	0.9288	
