Crank Angle	PCYL1	
deg	bar	
-7	6.2545	
-6	6.5005	
-5	6.7705	
-4	7.0645	
-3	7.3525	
-2	7.6405	
-1	7.9165	
0	8.1925	
1	8.4325	
2	8.6785	
3	8.8705	
4	9.0565	
5	9.2125	
6	9.3205	
7	9.4345	
8	9.4765	
9	9.5125	
10	9.5065	
11	9.4885	
12	9.4405	
13	9.3745	
14	9.2785	
15	9.1645	
16	9.0325	
17	8.8945	
18	8.7505	
19	8.5765	
20	8.4085	
21	8.2405	
22	8.0365	
23	7.8505	
24	7.6525	
25	7.4605	
26	7.2505	
27	7.0405	
28	6.8425	
29	6.6385	
30	6.4465	
31	6.2605	
32	6.0625	
33	5.8825	
34	5.7025	
35	5.5345	
36	5.3845	
37	5.2345	
38	5.0665	
39	4.9105	
40	4.7665	
41	4.6225	
42	4.5025	
43	4.3765	
44	4.2445	
45	4.1185	
46	4.0045	
47	3.9145	
48	3.7945	
49	3.7045	
50	3.5845	
51	3.4885	
52	3.3745	
53	3.3085	
54	3.2305	
55	3.1525	
56	3.0685	
57	2.9785	
58	2.9065	
59	2.8345	
60	2.7745	
61	2.7085	
62	2.6425	
63	2.5825	
64	2.5225	
65	2.4565	
66	2.4205	
67	2.3665	
68	2.3125	
69	2.2465	
70	2.2105	
71	2.1625	
72	2.1205	
73	2.0905	
74	2.0365	
75	2.0005	
76	1.9465	
77	1.9105	
78	1.8985	
79	1.8685	
80	1.8265	
81	1.7905	
82	1.7545	
83	1.7425	
84	1.7125	
85	1.6885	
86	1.6405	
87	1.6165	
88	1.5865	
89	1.5685	
90	1.5565	
91	1.5445	
92	1.5145	
93	1.4845	
94	1.4545	
95	1.4365	
96	1.4305	
97	1.4005	
98	1.3945	
99	1.3705	
100	1.3465	
101	1.3285	
102	1.3285	
103	1.3165	
104	1.2925	
105	1.2745	
106	1.2685	
107	1.2505	
108	1.2325	
109	1.2385	
110	1.2265	
111	1.1905	
112	1.1725	
113	1.1905	
114	1.1785	
115	1.1725	
116	1.1665	
117	1.1425	
118	1.1245	
119	1.1245	
120	1.1185	
121	1.1125	
122	1.0945	
123	1.0885	
124	1.0885	
125	1.0765	
126	1.0645	
127	1.0585	
128	1.0525	
129	1.0345	
130	1.0285	
131	1.0345	
132	1.0345	
133	1.0225	
134	1.0165	
135	1.0165	
136	1.0105	
137	0.9985	
138	0.9985	
139	1.0105	
140	0.9985	
141	0.9925	
142	0.9805	
143	0.9865	
144	0.9865	
145	0.9805	
146	0.9745	
147	0.9685	
148	0.9685	
149	0.9685	
150	0.9685	
151	0.9805	
152	0.9685	
153	0.9565	
154	0.9565	
155	0.9625	
156	0.9805	
157	0.9745	
158	0.9745	
159	0.9625	
160	0.9805	
161	0.9925	
162	0.9985	
163	0.9925	
164	0.9985	
165	0.9985	
166	0.9925	
167	1.0105	
168	1.0045	
169	1.0225	
170	1.0225	
171	1.0225	
172	1.0225	
173	1.0345	
174	1.0345	
175	1.0345	
176	1.0465	
177	1.0225	
178	1.0285	
179	1.0525	
180	1.0525	
181	1.0585	
182	1.0525	
183	1.0645	
184	1.0645	
185	1.0645	
186	1.0765	
187	1.0765	
188	1.0765	
189	1.0765	
190	1.0765	
191	1.0765	
192	1.0825	
193	1.1005	
194	1.0885	
195	1.0825	
196	1.0945	
197	1.1065	
198	1.1005	
199	1.1005	
200	1.1065	
201	1.1065	
202	1.0945	
203	1.1065	
204	1.1125	
205	1.1065	
206	1.1005	
207	1.1065	
208	1.1005	
209	1.1065	
210	1.1065	
211	1.1125	
212	1.1245	
213	1.1065	
214	1.1005	
215	1.1065	
216	1.1125	
217	1.1125	
218	1.1125	
219	1.1245	
220	1.1185	
221	1.1125	
222	1.1185	
223	1.1305	
224	1.1305	
225	1.1485	
226	1.1365	
227	1.1245	
228	1.1665	
229	1.1485	
230	1.1545	
231	1.1305	
232	1.1425	
233	1.1545	
234	1.1485	
235	1.1545	
236	1.1605	
237	1.1665	
238	1.1485	
239	1.1665	
240	1.1545	
241	1.1545	
242	1.1545	
243	1.1665	
244	1.1605	
245	1.1725	
246	1.1605	
247	1.1545	
248	1.1665	
249	1.1545	
250	1.1485	
251	1.1545	
252	1.1545	
253	1.1665	
254	1.1545	
255	1.1545	
256	1.1485	
257	1.1365	
258	1.1545	
259	1.1545	
260	1.1425	
261	1.1485	
262	1.1305	
263	1.1305	
264	1.1245	
265	1.1185	
266	1.1305	
267	1.1365	
268	1.1305	
269	1.1365	
270	1.1365	
271	1.1245	
272	1.1305	
273	1.1365	
274	1.1245	
275	1.1185	
276	1.1125	
277	1.1125	
278	1.1125	
279	1.1125	
280	1.1065	
281	1.1005	
282	1.1125	
283	1.1185	
284	1.1185	
285	1.1125	
286	1.1065	
287	1.1245	
288	1.1245	
289	1.1365	
290	1.1245	
291	1.1245	
292	1.1365	
293	1.1365	
294	1.1485	
295	1.1425	
296	1.1425	
297	1.1365	
298	1.1305	
299	1.1425	
300	1.1425	
301	1.1485	
